review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
62304065,165952537,[MADE]케미 조거 트레이닝 팬츠,4,통이 넓을거라고 생각을 하고있었지만 정말 정말 넓네요!! ㅌㅋ그래서 약간 부해보이는건 있습니다ㅜㅜ 원단이 톡톡하진 않아욤,2026-04-12 07:28:02,0,그레이,,커요,보통이에요,비슷해요,160cm,46kg,하의 26
62280114,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-11 08:05:47,0,블랙,,,,,,,
62273512,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-11 04:46:46,0,블랙,,,,,,,
62268749,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-11 00:07:30,0,블랙,,,,,155cm,45kg,하의 26
62261379,165952537,[MADE]케미 조거 트레이닝 팬츠,5,베이델리 트레이닝 바지 좋아해서 깔별로 갖고있는 사람입니둥 ㅋㅋㅋ 뒤쪽 포인트가 맘에 들어서 샀는데 생각보다 핏이 엄청나게 이쁘진 않았어요 밑쪽이 시보리보단 스트링으로 조절하는게 더 예뻤을거같은 느낌?? 그래도 편하고 무난해서 손이 자주 갈 것 같습니당,2026-04-10 12:28:51,0,그레이,,잘 맞아요,만족해요,비슷해요,154cm,47kg,하의 26
62246700,165952537,[MADE]케미 조거 트레이닝 팬츠,5,베이델리 바지는 믿고사요 엉덩이포켓 패치도 포인트 되고 넘 귀여워여~~! 지금 날씨에 입기 딱 좋아요 잘 입을게요 굿굿,2026-04-10 03:52:30,0,그레이,,잘 맞아요,만족해요,비슷해요,160cm,57kg,하의 27
62242405,165952537,[MADE]케미 조거 트레이닝 팬츠,5,정말 최고예요,2026-04-10 00:11:13,0,그레이,,,,,155cm,53kg,하의 27
62214244,165952537,[MADE]케미 조거 트레이닝 팬츠,5,사이즈도 잘 맞고 다행히 몸에 들어가서 기분이 좋네요 ㅋㅋ,2026-04-09 03:19:45,0,블랙,,잘 맞아요,보통이에요,비슷해요,160cm,53kg,하의 28
62213191,165952537,[MADE]케미 조거 트레이닝 팬츠,5,"추리링은 뮤조건 요기!!
무릎도 덜 나오고 핏이며 놘전 만족!",2026-04-09 02:27:18,0,블랙,,잘 맞아요,만족해요,비슷해요,166cm,52kg,하의 27
62207181,165952537,[MADE]케미 조거 트레이닝 팬츠,5,한여름 빼고 다 잘입을것같아요! 재질도 괜찮고 뒤에 엉덩이 패치가 딱 포인트가 되네요 ㅎㅎ 생각보다 블랙 컬러가 더 예뻤어요! 저는 그레이보다는 블랙이 맘에 들었습니닷,2026-04-08 17:54:23,0,블랙,,잘 맞아요,보통이에요,비슷해요,158cm,40kg,하의 24
62207178,165952537,[MADE]케미 조거 트레이닝 팬츠,5,한여름 빼고 다 잘입을것같아요! 재질도 괜찮고 뒤에 엉덩이 패치가 딱 포인트가 되네요 ㅎㅎ 생각보다 블랙 컬러가 더 예뻤어요! 저는 그레이보다는 블랙이 맘에 들었습니닷,2026-04-08 17:53:03,0,그레이,,잘 맞아요,보통이에요,비슷해요,158cm,40kg,하의 24
62171909,165951557,[MADE]케미 조거 트레이닝 팬츠,5,같은 디자인의 기모버전을 너무 잘 입어서 봄 가을용으로 그레이 블랙 구매했습니다 궁디에 주머니 양쪽 다 달려있어서 넘 좋고 편해요,2026-04-07 20:23:51,0,블랙,,커요,보통이에요,비슷해요,155cm,49kg,하의 28
62171908,165951557,[MADE]케미 조거 트레이닝 팬츠,5,같은 디자인의 기모버전을 너무 잘 입어서 봄가을 용으로 구매했어요 기모버전 롱으로 구매했어서 똑같이 롱으로 구매했는데 이건 약간 축 쳐져서 숏이 더 예뻤을 거 같아요 150대분들은 숏 추천드려요,2026-04-07 20:23:44,0,그레이,,커요,보통이에요,비슷해요,155cm,49kg,하의 28
