review_id,type,typeName,content,grade,createDate,likeCount,goodsNo,goodsName,brandName,brandEnglishName,brand,brandBestYn,goodsCreateDate,goodsOption,option_color,option_size,userNickName,reviewSex,userHeight,userWeight,userLevel,commentCount,commentReplyCount,isFirstReview,orderOptionNo,channelSource,review_image_urls,product_image_url,사이즈,화면 대비 색감,퀄리티,신축성
83123352,general,일반,바지 안쪽이 짧아서 체감 기장도 너무 짧은 것 같아여 ㅠㅠ 로우라이즈마냥 많이 내려 입지 않으면 정면에서 볼 때 핏이 가운데가 동그래서? 좀 웃겨요... 다리벌리면더웃김 원래이런가요?! 밑위가 너무 길어서 수선해야 댈 것 같네여... 그래도 예뿌긴 해요 ㅜㅜ,4,2026-03-21T18:29:19.000+09:00,8,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,‭,여성,170,55,3,2,0,1,408742230,musinsa,https:/data/estimate/5906086_0/37253fd12c2840caa19b0e9b54d75b90.jpg | https:/data/estimate/5906086_0/93fc815f32184731b76c7a6e654f4c03.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 작음,화면과 비슷,보통,적당함
83460577,experience,체험단,"너무 예뻐요♡♡ 전체적으로 디자인이 세련돼서 처음 받자마자 만족스러웠어요. 소재가 얇고 가벼워서 한여름에도 답답하지 않게 시원하게 입을 수 있을 것 같고, 통풍도 잘 되는 느낌이라 더 마음에 들어요. 옆 패치 포인트랑 새깅 디테일이 은근히 강조돼서 기본 아이템인데도 전혀 심심하지 않고 스타일리시한 분위기를 만들어줘요. 특히 커브드 핏으로 라인이 자연스럽게 잡혀 있어서 가만히 서 있기만 해도 핏이 흐트러지지 않고 예쁘게 유지되는 점이 정말 좋았어요. 활동할 때도 불편함 없이 편하게 입을 수 있고, 어떤 상의랑 매치해도 잘 어울려서 코디하기도 쉬워요. 데일리로 자주 손이 갈 것 같고, 꾸민 듯 안 꾸민 듯한 꾸안꾸 느낌 내기에도 딱 좋은 아이템이라 전반적으로 만족도가 정말 높습니다.",5,2026-04-05T14:29:01.000+09:00,3,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,콩ㄴr물국밥,여성,166,54,5,2,0,1,412148963,musinsa,https:/data/estimate/5906086_0/83b8a1fb7af244ecb2939b01fe67188e.jpg | https:/data/estimate/5906086_0/7e0ae7e3a63342a68d2f10d940b4897c.jpg | https:/data/estimate/5906086_0/949bc92661014aab97b34ca3277c62ca.jpg | https:/data/estimate/5906086_0/7e1113063d1e48cf9528cbb005be1f3c.jpg | https:/data/estimate/5906086_0/55fb01b4112c4fcfbbc270160e8f65d4.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,보통,적당함
83629789,experience,체험단,"이안 바지로 유명한 그것!!! 드디어 저도 입어봤습니다!!
일단 제 맘에 쏙 들어요♡♡

제가 트레이닝복도 포인트가 있는 걸 좋아하는데 무릎 쪽 패치랑 새깅 부분이 딱 포인트가 돼서 좋았어요 편하게 입고 싶은데 너무 후줄근한 룩은 싫다! 꾸안꾸 느낌 내고싶다! 이런 분들한테 완전 추천합니당

로우라이즈로 입는 게 확실히 더 예쁘긴 하지만 바지 자체의 핏이 예뻐서 오버핏 티셔츠를 매치해도 괜찮았어요!

그리고 허리에서 골반까지 떨어지는 핏이 체형도 살짝 보정해주는 느낌이었어요 스트레이트 체형이신 분들 이거 입어보세요!!!

저는 같이 나온 크롭 후드집업이랑도 합이 좋을 것 같아서 후드집업 구매하고 같이 입으려고 합니당 예쁜 제품 만들어 주셔서 감사합니다!!^_^♡",5,2026-04-12T19:11:05.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,심오한런던장갑,여성,152,41,4,0,0,1,412148964,musinsa,https:/data/estimate/5906086_0/8f7ad8678d024070b5edafd7d0ab5cec.jpg | https:/data/estimate/5906086_0/9c97f8f747864f01aaa0b78ac27fc6b5.jpg | https:/data/estimate/5906086_0/01aeb3fe86e247a79287b787f88fdeb8.jpg | https:/data/estimate/5906086_0/9f61ad92eb3345a38d3cc0b928637752.jpg | https:/data/estimate/5906086_0/e9047f9990b54fd7b85370738eb197aa.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,좋음,강함
83131552,style,스타일,"배송이 너무 느리지만 문의 빠르게 답장해주셔서 감사했어요
기장이 긴 편인데 로우라이즈로 입어야 안 부해보이고 이뻐서 165인 저한테는 바지가 길게 느껴졌어요 높은 굽 신어야 안 끌리는 정도??입니다 올려 입으면 좀 뷰해보이고 마감도 이 가격에 비하면 아쉽지만 이뻐요",4,2026-03-22T00:25:30.000+09:00,4,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,성훈⠀,여성,165,50,1,2,0,1,407581226,musinsa,https:/data/estimate/5906086_0/7c44f1649f9044bdadd8d1e8bc31f04b.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,나쁨,강함
83625456,experience,체험단,"미드나잇 무브에서 이런 새깅 팬츠가 나와서 입어봤는데 너무 예뻐요 로우라이즈로 입으면 진짜 새깅한 느낌이에요 기장은 좀 긴데 밑단이 조거처럼 조일수있어서 키가 작아도 끌리지 않게 입을수있어요! 새깅팬츠 부분도 얇고 패턴이랑 색감이 너무 귀여워요
지금 날씨엔 조금 추운데 여름에 반팔이나 나시랑 입으면 느낌이 더 좋을거같아요 힙하게도 입을 수 있고 겉옷이랑 입어도 너무 례쁜거같아요 핏이랑 색감 패치 부분까지 다 너무 마음에들어요
츄리닝은 이제 이것만 입을거같아요 그리고 사은품으로 머리핀도 받았는데 핀 좋아하는 사람으로서 너무너무 예뻐요 기본 은색 실핀도 어떻게 예쁜지 둘이 세트로 착용하면 너무 귀여울거같아요",5,2026-04-12T15:41:55.000+09:00,1,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,mi0905,여성,158,50,6,0,0,1,412148968,musinsa,https:/data/estimate/5906086_0/eaa4eccf93f4487fbb39f5ddd282c60f.jpg | https:/data/estimate/5906086_0/d345ded5ab6f4a14bdc493fc22e736d6.jpg | https:/data/estimate/5906086_0/46f505bcf11646649e30e565c40ba416.jpg | https:/data/estimate/5906086_0/3592c17664de4e6e825a8521acb0d252.jpg | https:/data/estimate/5906086_0/c29b61fe5f6544c69950d06c19c2fc71.jpg | https:/data/estimate/5906086_0/f5952b2df73a4500a05d35dae7798066.jpg | https:/data/estimate/5906086_0/c81d816f098d4b11b17e1898794885f6.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,보통,적당함
83378725,experience,체험단,로우라이즈로 입으면 허리선이 자연스럽게 내려가 트렌디한 느낌을 주고 핏이 더욱 예쁘게 살아나요. 그리고 길이가 여유 있게 길어 다리가 길어 보이는 효과가 있고 편안하면서도 스타일리시한 분위기를 연출해줘요. 앞부분의 패치 디테일이 포인트가 되어 캐주얼하면서도 유니크한 매력을 더해줘서 더 예쁜것같아용 그리고 새깅이 자칫하면 촌스럽고 이상하게 될수도 있는데 이 제품은 무난하게 새깅으로 입기 너무 좋은것같아용 근데 핏이 살짝 벌룬핏? 처럼 다리가 벌어져서 살짝 아쉽지만 디자인이 예뻐서 잘입을것같아요,4,2026-04-01T22:47:24.000+09:00,1,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,eunjii_,여성,169,65,4,2,0,1,412148966,musinsa,https:/data/estimate/5906086_0/ed65d0ef05d64778935bdeec3f278565.jpg | https:/data/estimate/5906086_0/adafcaf1dd5b44bea51c135f46182a67.jpg | https:/data/estimate/5906086_0/606d7e79d5ec4604b5d52424dfe0858c.jpg | https:/data/estimate/5906086_0/db4d444a64ae47b69d52b6112568cd76.jpg | https:/data/estimate/5906086_0/e5c9bf3c2d9f40d284d4a9f99cc4f87e.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,보통,강함
83364153,experience,체험단,"운좋게 체험단 당첨으로 상품을 받게 되었는데요!

포장부터 더스트백에🥹 너무 깔끔하게 와서 받았을 때 기분이 너무 좋았구여! 사장님께서 보내주신 머리핀까지!!
포장에 정성이 가득가득❤️💙🤍

❤️ 제가 키가 164인데 기장은 좀 길었지만 통굽이나 옷핀으로 길이 조절 해주시거나, 밑단 조일 수 있는 고무줄이 있어서 원하는 길이로 조절하셔서 힙하게 입으시면 좋을 것 같아용~! 

💙 요즘 유행하는 새깅이라 힙한데 위에 상의를 흰색 입으니깐 넘 예쁜데 뭔가 청순하면서 힙한 느낌이라 하룰라라 👼 갈 것 같아요! 그리고 꾸안꾸 느낌으로도 딱이에용!

🤍그리고 두께는 봄, 여름, 가을 입을 수 있고, 하비 체형커버도 돼고, 착용감도 너무 편하고, 그냥!!! 너무 예뻐서 데일리로 손이 자주 갈 것 같아용!🤤 

예쁜 제품 제공해 주셔서 감사합니당! 사장님 번창하세요~!",5,2026-04-01T15:20:28.000+09:00,1,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,fbm,여성,164,50,4,2,0,1,412148969,musinsa,https:/data/estimate/5906086_0/84bff3fa1dfd467183db6f2bb4988c4d.jpg | https:/data/estimate/5906086_0/fa21c83ce4734d519d260c3a1dec9e7a.jpg | https:/data/estimate/5906086_0/0903e439252b4f1c80a622a482c76d47.jpg | https:/data/estimate/5906086_0/515e17432e444d03ba8b01da7b333862.jpg | https:/data/estimate/5906086_0/e0e884709df34631ad714b52c821b10d.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,좋음,강함
83288305,general,일반,"살짝 두께감이 있는 것처럼 보였는데 생각보다 얇았어요!
새깅 바지는 처음 구매해봤는데 골반에 가깝게 내려입어야 생각했던 새깅핏이 나오는 것 같아요.
그리고 같이 입을 때 일반 티보다는 좀 붙는 크롭티를 입으시는 것을 추천드립니다.
처음에 막상 입었을 때는 잘 입을 수 있을까 싶었는데 
몇번 입으면서 다녀보니 생각보다 손이 자주 가는 바지입니다.",5,2026-04-01T20:48:56.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,부드러운금색패턴,여성,165,48,3,2,0,1,410478250,musinsa,https:/data/estimate/5906086_0/76da31e56be54ba7bf65958ac1d3aaef.jpg | https:/data/estimate/5906086_0/dd0ff447c50f4eaaa37b4e1713aa0865.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,보통,강함
83260535,style,스타일,"오랜만에 너무 마음에드는 맛꿀마바지를 사서 기분캐좋음!!!!! 안쪽이 약간 까슬거리는데 크게 신경쓰이진 않고 입고 있으면 적응대서 ㄱㅊ음 
이제 그만 팔아도 될 것 같아요 나만 입고 싶으니께.. 🫶",5,2026-03-27T17:49:12.000+09:00,2,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,개뺑이친다,여성,164,56,5,2,0,1,410996177,musinsa,https:/data/estimate/5906086_0/a8c7e777673c4dd7ac74c1710a497b14.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,많이 큼,화면과 비슷,좋음,강함
83508381,general,일반,"새깅 되어있는 디자인이 예뻐서 구매했어요!
길이는 길지만 스트링 조이면 되고 커브드 라인이 예뻐요
아빠가 팬티 보인다고 했지만 제 눈엔 예쁩니다 후후",4,2026-04-07T17:27:25.000+09:00,1,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,녜리무,여성,162,48,5,2,0,1,410481842,musinsa,https:/data/estimate/5906086_0/caef2858a407467fac49960566d5fc46.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,정사이즈,화면과 비슷,좋음,강함
83273038,style,스타일,새깅스타일 입문용으로 넘 좋아요 트레이닝 재질이라 꾸안꾸로 입고 다니기 좋았습니다,4,2026-03-28T11:34:10.000+09:00,1,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,명확한뉴욕패턴,여성,158,52,3,3,1,1,406615000,musinsa,https:/data/estimate/5906086_0/3f0c8317ae284d489d8758cd7549bade.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,조금 큼,화면과 비슷,보통,강함
83260517,general,일반,"오랜만에 너무 마음에드는 맛꿀마바지를 사서 기분캐좋음!!!!! 안쪽이 약간 까슬거리는데 크게 신경쓰이진 않고 입고 있으면 적응대서 ㄱㅊ음
이제 그만 팔아도 될 것 같아요 나만 입고 싶으니께.. 🫶",5,2026-03-27T17:48:25.000+09:00,1,5906086,rd check pants (grey),미드나잇 무브,MIDNIGHT MOVE,midnightmove,N,2026-01-17T00:07:12.000+09:00,NONE,,,개뺑이친다,여성,164,56,5,0,0,1,410996177,musinsa,https:/data/estimate/5906086_0/8fb4d695668f476384fbd8764ac45d0d.jpg,https:/images/goods_img/20260117/5906086/5906086_17716018859316_100.jpg,많이 큼,화면과 비슷,좋음,강함
