review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
61617322,157693846,[스판최고] #SLOWMADE. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,스트레이트 체형에 150중반인데 딱 맞았고 다리도 얇아보이고 좋은데 재질이 처음엔 엄청 보풀이 잘 일어날것 같았는데 생각보다 그렇게 잘 일어나진 않고 엄청 보들보들해서 좋아요!! 나름 추천하지만 이 가격엔 굳이 ..? 싶긴 합니다,2026-03-20 13:56:36,0,블랙,,잘 맞아요,보통이에요,비슷해요,157cm,49kg,하의 25
61607483,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,4,"재질은 부들부들한 면이고 핏도 좋은데
생각보다 길이가 길어요ㅠㅠ
그래도 편하게 입기 좋을듯합니다!",2026-03-20 06:43:48,0,블랙,,잘 맞아요,만족해요,비슷해요,163cm,52kg,하의 27
61606464,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,길이도 길고 쫀쫀하고 넘 맘에 들어요! 다른색상도 사야겠어요 ㅎㅎ,2026-03-20 06:04:39,0,블랙,,잘 맞아요,보통이에요,비슷해요,175cm,75kg,하의 33
61580589,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,고무줄로 된 바지들 배가 너무 조여서 불편할 때가 많은데 이 옷은 완전 편해요! 핏도 예쁘고 간만에 진짜 잘 산 바지입니다. 검정색도 사고싶네요.,2026-03-19 06:37:50,0,딥그레이,,잘 맞아요,만족해요,비슷해요,159cm,60kg,
61562741,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,슬랙스 사면서 같이 사서 트레이닝팬츠 살까말까 고민했는데 괜히 고민했네요 이거 안 샀으면 어쩔뻔... 너무 편하고 트레이닝팬츠 티도 안나요 좋아요~~,2026-03-18 12:33:42,0,블랙,,잘 맞아요,만족해요,비슷해요,155cm,45kg,하의 25
61559119,157665841,[무료배송/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-18 10:40:13,0,딥그레이,,,,,164cm,51kg,하의 27
61539726,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,길이도 괜찮고 핏도 괜찮네요 말 그대로 차르르 떨어지면서 라인을 부츠컷으로 예쁘게 보이게 해줘요 허리도 밴드라서 밥 많이 먹어도 되겠네요 세탁 돌리면 보풀이나 늘어남이 있을지 걱정이 되긴 하네요 일단 세탁해볼게용,2026-03-17 16:53:08,0,블랙,,잘 맞아요,만족해요,비슷해요,172cm,54kg,하의 28
61528602,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,키가 162인데 신발신으면 기장이 딱 맞아요! 적당한 부츠컷이라서 뚱뚱해보이지도 않고 너무 만족스럽습니다~잘 입을 것 같아요,2026-03-17 10:31:27,0,블랙,,잘 맞아요,보통이에요,비슷해요,162cm,53kg,하의 28
61520744,157665841,[무료배송] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,"작년때 주문해서 잘입었어요
여유분 입으려고 주문했어요
편하고 좋아요",2026-03-17 04:35:26,0,블랙,,잘 맞아요,만족해요,비슷해요,161cm,55kg,하의 28
61510169,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-16 12:51:57,0,블랙,,,,,163cm,51kg,하의 27
61510149,157665841,[오픈할인/기모버전추가] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size (무료배송),5,정말 최고예요,2026-03-16 12:51:18,0,블랙,,,,,163cm,53kg,하의 27
61507473,157693846,[스판최고] made. 치즈 세미부츠컷 트레이닝팬츠 (+숏/베이직/롱ver) - 2 size,5,정말 최고예요,2026-03-16 11:02:40,0,블랙,,,,,167cm,56kg,
