review_id,product_id,product_name,rating,contents,created_at,like_count,구매컬러,구매사이즈,사이즈,퀄리티,색감,키,몸무게,평소사이즈
59222665,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,3,"재질이 부드러워서 착용감이 편해요! 슬랙스 느낌이 나서 출퇴근용으로도 가능합니다! 그런데 다른 후기에서 본것처럼 주머니가 별로네요. 주머니때문에 봉제선도 울고 옆라인도 울퉁불퉁해요. 그리고 편안한 소재인만큼 몸매를 잡아주지는 못해서 살 튀어나오면 라인 그대로 티납니다,,,, 라인이 매끈해야하는데,,,ㅠㅠ 주머니는 배있는 부분인 앞부분도 봉제선이 울퉁불퉁,,, 허리 덮는 상의하고만 코디 가능해요. 가격을 생각하면 이 정도 퀄리티가 맞는거 같기도 하고요,,,그래도 소장하고 있으면 유용하게 입을 거 같습니다!",2025-12-12 13:53:28,7,블랙,,잘 맞아요,보통이에요,비슷해요,156cm,52kg,하의 27
58876132,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"후기가 너무 조아서 구매했는데 진짜 편하구 잘입고 댕길거 같아여!! 
날씨가 갑자기 추와져서 지금 입기엔 쬐꼼 얇은 느낌이 있는데 그래두 아주 만족함니당 ㅎㅎᩚ 
쪼꼼 더 타이트하게 입고 싶음 s로 구매 하면 될거 같아용
m은 널널합니다!! 길이도 아주 만족스러워여🥹💕

*거울 더러움 주의",2025-12-03 10:32:41,0,블랙,,잘 맞아요,만족해요,비슷해요,172cm,55kg,하의 27
58818844,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"편하게 입으면서 트레이닝바지 스럽지않은 바지 찾고 있었는데요.
블랙업이 바지진짜 편하고 좋다고 많이 들어서 처음 구매해보았어요ㅎㅎ
제가 하체가 통통한 55라서 스몰 긴가민가 하면서 주문했는데 넉넉히 핏되게 잘 맞아용!!
딱 제가 생각했던 핏이라 좋습니다.",2025-12-02 08:10:58,0,블랙,,잘 맞아요,만족해요,비슷해요,165cm,50kg,하의 27
58573555,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"사진보다 핏 이뻐용
근데 m하니까 밑위 부분이 붕 뜨네여.. s햇으면 또 넘 딱 맞을거같고 좀 애매합니다

다리가 긴편이라 롱으로 했더니 아주많이길지만 입을만해용 170 이하는 숏추천합니다

겨울에 입긴 얇지만 안에 레깅스입고 입으려구요
회사에서 슬랙스인척 쌉가눙",2025-11-26 10:03:45,1,블랙,,잘 맞아요,보통이에요,비슷해요,167cm,53kg,하의 26
58486718,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"원래 언니가 구매해서 가지고 있던 제품인데 언니 입을 땐 제가 못 입으니까 저도 구매했어요!!
제 키는 159-160 정돈데 s/숏 하니까 잘 맞아요
굽 있는 신발이랑 신을 거면 롱으로 하는 게 나을 것 같고
한겨울에 입기엔 춥겠지만 후들후들 편하게 입기 너무 좋아요 ~.~",2025-11-24 09:51:11,0,블랙,,잘 맞아요,만족해요,비슷해요,160cm,49kg,하의 27
58384924,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"다리 길어보이고 무릎도 안 나오고 빨아도 보풀 안생기고 대체 뭘로 만드심???
170에 67이라 덩치도 있는데 완전 날씬해보이고 바지핏 칭찬만 하루에 꼭 한번 씩은 들어요
다양한 색으로 만들어 주시길...",2025-11-21 13:17:54,0,블랙,,잘 맞아요,만족해요,비슷해요,169cm,65kg,하의 29
58146553,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,4,사이즈 m이랑 s중에 고민했는데 s도 크네요 ㅠㅠ 허리도 널널하고 허벅지도 착 붙는 느낌은 아니라 크다고 느꼈습니다 ! 저랑 비슷한 체형이시면 s 사도 충분한 것 같아요 ! Long 딱 이쁘게 바닥에 떨어지는 길이입니다!,2025-11-15 08:52:34,1,블랙,,커요,보통이에요,비슷해요,165cm,54kg,하의 27
57921530,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,4,"168인데도 많이 길었어요! 그래서 허리 접고 다니긴 합니다... 소재는 잘 늘어나는 신축성 있는 소재라 좋았고 적당히 두께감이 느껴졌어요. 
기장감 제외하고는 맘에 듭니다!",2025-11-07 02:19:18,0,블랙,,커요,보통이에요,비슷해요,168cm,52kg,하의 27
57571117,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,5,"집에서 처음 입어봤을때는
허리는 약간 넉넉한데 y존부각되는듯했는데
한번 빨고 입어보니 괜찮네요
밑위를 약간 내려입으면될듯!
사진상으로는 종아리부분이 조금 이상한데
실제로는 딱 제가 원하는 핏이에요
딱 간절기용 두께감에 편하게 입겠어요
보풀이 생길것같은 재질이긴한데 가격이 착해서 하나 더 사입으면될듯ㅋㅋ",2025-10-26 06:31:29,1,블랙,,잘 맞아요,보통이에요,비슷해요,158cm,58kg,하의 29
57541326,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠,4,"짧뚱 스트레이트체형입니다..
맨날 와이드바지 입다가 부츠컷은 첫 도전이에요!
다행히 허리는 넉넉해서 좋고 신축성이 좋아서 쫙쫙 다리 뻗어도 좋습니다ㅎㅎ기장은 좀 길어서 수선했어요! 
저는 하체에도 살이 많아서 허벅지끼리 붙는게 잘보이긴하네요..쩝 
바지가 얇아서 팬티라인이 좀 드러납니다..! 이거 입을 땐 심리스팬티같은거 입으려고용
그리구 와이존 바지 안쪽에 봉제선이 서있으면 부각되는거 뭔지 아시나요..? 저는 좀 신경쓰여서 입기전에 괜히 꾹꾹 눌러줬습니다ㅎㅎ
편하게 츄리닝바지처럼 입으실 분들에게 추천입니다~",2025-10-25 06:21:54,7,블랙,,잘 맞아요,만족해요,비슷해요,155cm,64kg,하의 29
57528879,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠 *,4,허리끈 없어서 꾸안꾸로 연출할 때 용이합니다. 그리고 세미부츠컷이라 종아리 커버할 수 있어서 좋습니당. 근데 캐주얼 정장에 어울릴 정도까진 아니어서 정말 꾸안꾸 용도로 입으려구요. 그리고 생각보다 두께 얇아서 기모ver도 출시해주시면 정말 압도적 감사일 것 같네용ㅎㅎ,2025-10-24 16:30:08,0,블랙,,잘 맞아요,만족해요,비슷해요,168cm,56kg,하의 26
57516763,127981388,[2만장판매] [MADE] 재니스 부츠컷 밴딩팬츠 *,5,"이뻐요 고무줄도 안 조이고
롱은 진짜 길긴하네요
숏으로 하나.더 사려구요
츄리닝처럼 안보이고
세련되보입니다아아추천.",2025-10-24 08:45:27,0,블랙,,잘 맞아요,만족해요,비슷해요,167cm,70kg,하의 30
